tech_score,exp_score,comm_score,final_score
56,46,71,51.123233558662804
51,85,77,64.06431058067255
62,46,56,60.17250780792659
55,47,49,50.40434511240739
42,74,99,66.56450681542573
69,85,64,67.47456557910625
96,79,77,85.18726592431494
61,87,96,71.11004764070724
48,47,97,59.71360696103333
68,36,81,60.094228544674316
86,39,97,82.96539002964339
76,98,33,70.64786705815037
62,32,68,49.00198466636568
52,73,50,59.383698815667394
71,99,95,83.3189379544988
85,43,45,66.91255842218771
91,33,36,62.29163949826565
86,47,38,63.99654665557795
87,81,46,73.66015304116776
62,67,41,57.95205180529137
84,49,86,66.25165486890307
56,73,74,70.68834374938723
94,80,40,85.34839120505065
79,48,42,66.98753018322849
60,97,60,68.81078872529066
41,95,55,56.85868263458615
76,42,92,71.49547703962172
45,91,60,57.041828398425736
83,90,51,84.3832893806713
57,59,35,41.294500421714005
69,59,49,59.74031653367537
61,80,39,56.97703664778718
93,77,64,88.63455964121587
72,62,55,70.96737317609464
69,48,66,64.92186671815102
56,86,37,70.77813152587322
82,48,34,62.25005991909254
71,70,73,74.25628959953609
81,71,96,73.01206015316853
90,81,78,83.29934018944385
53,33,65,49.95022029453662
97,33,55,64.8164375212372
49,34,74,50.7776121839775
86,70,90,72.15630464747763
99,90,73,93.60065825411174
90,84,33,74.626862389927
75,42,87,63.56325456609747
73,43,55,64.11682615252967
48,89,58,69.61919084364368
81,54,38,68.75906215847345
67,73,65,64.34281458617315
50,39,33,46.64077314986158
53,79,88,66.52024103706668
78,73,66,79.74716158906553
94,43,42,69.40558228006697
86,44,49,58.627114722822576
93,45,46,67.98971580644563
58,31,80,50.17359875192445
93,59,84,77.11389475226625
54,59,62,55.47533632824028
67,60,50,62.87106409108828
63,49,51,60.94024230253093
47,78,54,55.072879803604444
82,64,96,85.46337906460535
48,52,41,39.28798230095024
86,90,44,74.61051820583934
72,84,31,77.64131355864043
72,96,33,65.68693592400665
58,37,74,61.15638512480714
42,69,42,49.970101983089904
49,88,84,67.34570418284781
79,61,61,74.67630782487716
86,36,51,67.9758288876828
81,31,84,73.2687565771853
40,35,46,38.46472335302428
68,65,99,74.01495478592054
89,61,80,77.54903307663018
73,74,37,60.54056701763063
90,71,90,85.15314372705274
52,82,39,57.57556441166121
93,38,48,58.14307650141667
40,78,43,57.546967717939204
73,31,96,65.74051609713455
68,96,84,76.09885581728018
87,40,90,75.16212645491282
86,79,85,81.07944952186514
52,64,92,64.60747258922346
87,44,40,71.63602634206404
88,60,76,79.19375194958928
92,91,35,77.86467144420453
68,57,63,58.54526061070688
78,54,94,70.42830759264064
63,54,93,70.36019511898913
65,30,95,60.217149306634134
56,88,60,69.19876437801008
46,98,91,69.20173946396245
52,71,83,59.233059421840295
44,63,37,51.29499200562581
65,95,71,71.1555136439458
88,47,70,70.06034093727733
42,34,88,42.680423975806434
46,49,69,46.823998170380904
97,95,51,91.67861366086811
88,91,53,87.13931901173204
78,61,67,76.1573787440589
92,87,31,83.7746291098281
40,79,70,55.92984115881673
88,67,48,77.02696485027913
56,84,31,64.66443753039337
82,57,91,71.93705492538233
64,51,45,57.26886148141176
98,72,51,80.16205247300145
42,65,43,39.743249853723675
54,81,85,69.92823661894974
68,65,94,68.72714270578795
92,57,74,83.1561219012448
82,87,83,79.8882381416399
71,65,95,75.64555724836615
65,99,75,77.76089889887777
99,38,62,64.68508005175613
55,50,79,56.698291809215206
64,93,51,71.88639205870149
93,90,69,92.41753720902685
67,69,68,67.8926869502599
48,85,70,68.03044621089253
95,33,97,79.48683264433252
95,60,36,75.55406357483068
40,56,33,46.47764330995174
68,87,88,76.32713601404272
96,54,55,70.25427634096506
61,98,60,79.74877341363903
55,99,98,80.6416406042682
80,34,81,66.05761561743755
90,37,50,69.18579836575209
83,38,45,63.8869437989073
90,44,80,69.92932851608795
93,36,45,64.61088059822355
80,44,47,69.2322028260845
46,66,76,57.9735063528987
53,68,85,65.77615631655472
68,35,57,62.19808994584446
58,86,85,71.75841918489805
58,48,66,51.94326506582663
41,92,45,57.666552891516126
80,60,94,74.00826995854726
84,39,89,64.54211884101368
54,96,90,77.81523541837284
42,91,40,55.01839299750304
50,32,95,38.67368558878616
92,47,61,73.56760740176307
85,54,48,69.62915262315916
69,49,85,75.95392851773016
96,87,34,80.87917292087188
79,79,32,74.9380536005104
57,39,57,54.83280549814012
90,50,58,68.65288888611121
87,58,88,80.24146586339769
41,39,54,42.17790592884741
71,42,51,54.86127468195822
47,76,52,54.11716208655631
61,52,99,62.638526023374496
45,79,69,59.95155870903311
51,33,43,43.97636712508919
86,96,58,80.65102294891386
96,82,45,80.55907079846432
79,31,39,47.220172519670754
75,97,76,76.75774138285378
54,94,33,60.33778035991501
67,86,41,75.85838303319693
91,99,71,92.56618294395976
96,36,33,60.51345109174997
88,48,35,73.47413604976192
84,73,43,72.49196582690399
57,92,64,63.22684165856621
41,94,76,63.50542728764166
52,68,87,68.725439540414
84,55,94,71.63140417888036
93,73,48,72.81931540312003
54,41,86,65.53159296918781
59,51,94,65.08213677995765
68,43,42,52.94170432568435
98,59,37,73.56893408210938
81,73,47,73.22761579159821
68,67,64,65.93273283828607
42,88,55,65.14915009956306
58,71,67,64.19465115638555
42,81,95,67.61854246767139
93,92,55,85.51657792055572
53,90,86,70.5132614050457
79,63,54,73.6647796858697
98,68,59,85.76960567152148
94,70,36,67.03214371185592
43,66,56,52.40360720385665
98,94,40,95.44854625801844
99,61,37,72.96919118626057
91,37,40,66.87034103036864
50,47,59,57.13630426347238
97,74,44,73.95928538763357
70,62,85,68.73361337381414
82,34,64,56.14057286680434
71,65,68,69.12229592737202
66,52,53,61.12416501434177
69,69,37,65.81726655950031
82,34,72,73.46887791169027
41,63,71,53.91754687983458
88,53,70,68.1368941899281
48,46,76,48.595309923626644
67,51,55,55.98861316818108
70,44,81,65.43845561950663
99,44,51,84.64987243093363
73,54,34,59.13978998821794
95,82,44,87.77027677163004
54,50,65,54.429738094259925
87,95,92,84.59220590850833
64,61,78,61.81808223480424
75,50,84,65.6545802630564
47,97,89,69.7887614422582
48,73,86,65.1277468991014
97,95,58,85.30728575533445
97,43,48,74.95307438754632
76,44,39,64.23607190106011
87,49,39,64.68323866401798
84,63,86,82.69070445001063
78,65,83,65.38882583495634
71,38,85,52.108809007991326
97,59,97,89.76394436061433
91,92,98,90.59042129847225
56,64,84,75.01828396444706
74,42,98,68.73572841445447
76,75,30,61.498595587306916
58,85,41,71.13345366521196
83,38,64,68.97892830576684
68,65,62,73.64387649652424
98,32,54,66.46735278795215
46,48,45,48.2222614822758
67,57,37,53.62205258717489
48,52,64,43.67060294354201
67,36,75,63.012184446506666
45,43,40,41.11579541383898
68,75,90,69.52100239300208
97,44,73,69.35932573239964
56,96,40,65.71365399205472
55,44,40,49.02070302535264
62,80,51,62.782671180411626
70,37,91,60.92902890497617
42,98,77,69.6304036636269
60,91,92,63.28875660988776
65,80,80,75.65485475014572
75,92,74,82.22607040672486
81,97,62,75.84808393943888
76,45,89,59.62840731747262
92,53,31,71.04279529539579
61,35,42,43.530909803451024
81,86,95,93.16695314998202
51,60,86,71.2903368127947
81,35,72,67.53378495182548
52,58,74,57.69293063179272
50,96,60,64.70487316075831
93,32,39,55.370298751407006
55,57,52,53.57138177062363
47,77,58,55.90660872647546
79,39,60,60.01913003382725
98,62,47,78.95896205486866
96,96,40,85.45654707697229
79,98,76,88.03094220641013
84,41,32,58.48217609691711
98,86,31,84.01310616440472
41,73,83,59.03976026687026
69,42,60,62.08200071263512
69,53,37,57.41142226494099
51,73,72,70.69018886322642
49,86,77,53.49169819405664
83,45,31,64.32808715867903
50,50,51,54.48230343915717
54,80,34,51.466205016506976
55,50,36,58.824826862427436
56,89,49,64.61172756821075
65,80,31,62.07654304383991
41,50,61,49.55649002284072
89,35,32,65.83751997698832
51,94,70,68.36108346320324
90,87,71,85.80339870380493
65,35,74,61.98919141742246
62,94,46,73.24422832083438
57,63,76,64.2828789774653
71,85,98,72.86194701560177
88,32,53,59.107273527890335
77,71,63,77.82333874754508
96,91,79,89.7096989793352
86,35,71,64.70691421137072
42,35,62,46.099823458692775
77,92,56,78.87979523922286
42,49,88,52.20932334870295
69,50,48,62.81775796537807
40,31,32,29.359926849341583
69,85,54,62.13784057854005
84,39,44,70.01291375425417
71,99,89,77.38596997058889
67,52,52,52.12226611727156
60,59,40,54.069172959587114
97,66,88,85.75199259445286
85,84,63,77.90812439125074
52,78,36,55.45780249134294
66,63,73,59.39312594682407
75,73,93,81.56885458497382
46,51,52,41.051879090461725
61,60,87,66.01253674675503
49,36,49,46.269584961654196
78,50,56,68.44449399482718
92,45,89,78.43672901762672
54,49,37,43.65849183910389
54,72,96,65.74384595070096
43,73,31,46.08011003744896
71,76,51,60.634877862617685
62,48,99,67.37786991437714
94,77,65,79.31669854282471
45,98,53,63.24363853482204
63,40,41,51.14445666861255
59,58,51,51.420672938282635
97,74,52,75.08654308488283
76,97,92,83.82465864036155
59,65,59,54.232483033651214
51,77,48,63.143879642607544
72,44,55,66.92473438224525
67,73,40,67.3151464626936
47,96,49,63.84535225384935
40,69,85,58.00639021544323
76,43,74,60.460663963728756
61,92,97,81.63780517154936
45,80,76,68.55419791759644
60,87,87,71.80285555666474
71,44,39,56.31834530185096
74,94,51,71.36078449005119
54,84,53,61.14381427871072
44,39,95,46.412256987871544
99,71,90,87.35371453053185
95,40,36,68.86345498081239
85,45,67,71.02579712846904
89,48,50,70.15344288936275
87,60,37,56.69355708418564
45,82,57,58.74004244241502
64,37,83,62.76576251811851
95,53,60,75.35616358180225
85,37,70,73.27705542728877
98,77,66,84.8015545218582
95,59,67,80.58580220323351
79,87,80,76.58645072874799
68,84,66,75.33111337427881
46,91,60,66.23386060416779
79,77,91,77.23207703943896
52,33,47,38.152701498374654
77,66,35,63.045882944614334
57,37,38,42.20919849630071
41,30,40,40.49446671785855
47,99,31,56.955578826536076
50,76,58,62.992042382134926
72,34,80,54.3809907248153
93,79,98,85.65858566088401
77,53,52,60.980867159315316
87,76,36,74.87816483941866
66,47,85,53.7181648484149
59,57,91,63.426545962913345
51,34,44,42.67779498447237
82,59,82,76.90781434278094
70,30,72,58.6520378960604
66,75,64,63.527470757410995
71,98,43,62.20625271086748
49,60,98,58.24668772357761
42,99,78,59.96606310113063
84,85,47,70.85774553167715
66,57,80,62.425916902767895
74,45,30,60.58822863039195
70,83,56,64.754004436311
54,82,93,60.925042425942195
55,41,89,54.70254853122931
52,49,70,53.30796505856114
88,63,50,71.17380587133923
74,82,43,66.90211754372294
91,93,49,81.97659709265682
50,52,40,49.67753674823823
98,56,95,80.43990564996962
60,46,53,59.410804763959995
90,77,66,80.38471136050424
93,50,53,76.99707873126806
50,79,44,58.8176796662826
69,69,41,57.09870977143159
99,32,93,67.92520502718949
87,46,60,74.62494296015929
92,90,82,84.83780697958868
74,79,73,74.81422897683721
61,35,59,49.78635325609812
77,57,64,75.11203707322962
70,84,50,69.82662644947978
53,87,92,64.09859136810474
63,74,46,61.58092358502176
89,48,41,72.72332727896702
88,58,47,66.44973940245511
71,52,89,61.09152746600253
75,61,96,78.65093927593901
71,39,44,51.10529970031571
94,78,45,70.9000893766326
54,94,51,60.67380347358851
82,58,92,77.91109556699226
97,88,60,88.83420909766734
74,74,30,66.91966054368157
42,96,35,51.407480720425994
55,80,38,63.33426846699592
44,40,81,53.61809875525267
60,35,91,60.86307824779779
49,96,87,65.1767699158917
58,91,48,62.644598637688375
64,34,42,52.007873580662995
43,38,61,47.830633706862876
68,57,38,53.47181066397341
58,67,78,73.28764876569264
82,72,66,74.95214742459468
41,50,60,52.08594720567673
49,91,60,57.43407627112744
82,75,88,81.97697703585885
64,99,84,72.01871865961881
59,67,48,59.80557930015328
87,78,92,87.46213640417795
58,68,31,58.039540449289376
62,59,74,59.661361430934015
63,50,72,51.65479907257948
50,30,30,41.46249636858892
85,61,90,76.65711205401969
73,37,32,51.854506535490415
94,98,73,86.23938128925985
67,59,36,57.981387824045896
44,37,62,45.326789053743894
98,48,38,76.12508416852513
44,88,59,49.96723569017558
90,84,47,72.83607980093825
60,59,85,66.84961923349898
51,65,60,45.84200635801291
89,84,92,84.3358097550625
43,73,79,70.92293410027185
93,56,30,67.76136233701794
88,83,48,81.84705448722038
81,77,93,73.64130268832068
59,59,82,66.95046544677898
77,68,35,63.86364096902288
64,42,46,55.096654856734425
53,45,75,57.63402770630997
50,73,84,60.97765063370039
71,56,35,61.58369163400932
50,74,99,61.24652068768073
57,64,97,67.21926851331669
66,57,69,66.350141266588
94,36,95,73.95280205606501
93,91,38,76.4362534950616
57,80,40,58.068974387812325
95,75,49,85.10092833162162
62,49,72,64.63419384184975
50,67,87,66.15402414969085
60,90,55,75.53915671901879
83,61,67,73.2314874622748
44,55,65,52.379468759793234
62,87,84,63.93517277058385
80,68,35,62.849906704744434
98,49,32,72.65736316354185
64,79,94,78.84110794266402
80,81,93,76.43621790078177
93,51,87,78.73455360632306
49,82,87,77.29707185654655
61,95,47,67.96141746770799
58,72,52,68.22417756213355
40,52,58,48.93644183385704
46,93,52,64.10684317052163
43,38,65,41.352601930170145
40,36,99,42.55524135336772
54,70,35,58.61204003369134
79,83,63,78.53552288212526
51,94,73,68.60284153523355
61,31,73,47.76447072174758
61,33,56,49.81618530325749
89,61,81,75.91664544298982
86,31,71,63.90624719852399
56,93,54,67.84238512545934
68,43,68,64.03114615254417
85,49,68,72.23037917814555
53,78,41,59.072306079418816
89,37,40,64.16759326801258
59,92,32,62.62613434940704
89,75,51,73.04667003636723
87,50,33,65.33423036197522
72,61,37,65.43638041936103
94,37,43,66.12351555534734
98,45,43,66.49818303441674
82,69,45,64.72177784507588
54,56,61,51.231088100395574
51,47,93,52.48133230251773
79,64,45,82.15605924919493
93,81,81,82.61135575579094
59,44,48,52.107847196192054
69,92,98,81.26615095333243
77,82,41,78.36657416701742
42,95,34,58.446870377031274
67,60,71,67.82247255273494
95,90,46,84.57192832766218
65,93,39,69.57546626499887
69,63,45,64.01127578085696
52,84,45,57.062961808383214
52,88,71,62.01320242456579
41,32,32,36.7932102658752
76,46,52,59.51538512540134
88,75,57,78.82183331904554
77,67,74,68.00367261447079
41,64,97,51.731209960905126
75,30,53,50.70338215059027
93,58,48,73.13060874341697
65,33,69,48.12215658371229
50,90,75,76.74829876175701
47,46,69,60.86116109897663
83,57,91,81.22746633696033
79,79,47,70.75295438829467
82,37,41,57.88199264029906
61,63,43,59.48267915979383
59,88,90,76.8831025819089
47,47,41,47.28128918678736
68,88,56,65.0476330294376
79,56,35,62.35045646464325
65,45,62,61.06632877489624
69,39,79,50.19230805003035
56,51,41,45.97344442744315
59,45,86,62.82934756778232
91,41,82,72.63930140946621
94,80,42,77.84438278010049
55,30,32,48.442208100412685
85,56,93,77.63094565497336
82,96,87,84.83272871719586
46,41,33,40.35713221640121
55,59,74,58.621772065369775
84,38,95,68.22729935648036
98,82,65,85.48734673559106
86,90,52,74.70048893145658
95,83,48,80.33338451353873
87,66,69,74.51955349635817
66,94,45,71.35676818274928
92,71,87,92.27262122392493
62,78,47,65.09783575292481
63,33,65,54.91574089110713
48,93,53,63.66917901427847
74,80,30,62.685923770636926
90,89,30,81.20978166879905
59,60,93,68.13200821018309
76,87,91,82.07506208237905
81,33,65,65.17489101846876
56,51,47,54.33823019476491
86,32,45,63.24730873911493
70,76,46,71.97133067891997
94,67,53,73.9093783214798
96,62,97,92.55606364379041
47,77,31,44.786708646581175
54,94,39,66.30944801758521
70,55,82,68.7388015923559
92,37,80,68.28544799284015
69,79,98,82.94551526216524
85,67,43,62.1324285741517
59,39,95,68.32611372643991
99,71,82,98.48407201262603
78,66,93,76.58399921206517
92,55,78,72.9614082197495
94,41,91,74.61131432882898
51,78,66,66.97557260560353
88,43,78,70.88812575520812
56,75,97,55.222545892836536
81,64,62,74.01713684321074
69,58,51,66.56919405481702
68,41,99,68.67155959125789
58,73,62,66.66661137765394
85,95,57,90.42261473110902
50,31,33,39.842697249887486
73,88,95,90.49162795073286
89,46,78,73.1281397989733
46,39,40,48.33325781519382
83,47,64,67.68794819920319
97,51,68,87.59152912879841
73,87,39,73.63958794166786
98,82,98,92.71913921012849
59,30,52,42.90208642286759
89,90,63,85.13106613411057
77,60,61,64.60361387543342
63,60,45,60.70499972352579
49,95,97,75.69483936507687
71,48,83,71.7018045308577
91,82,57,84.18853325256208
54,51,89,60.50028981255536
76,52,89,78.0228490909652
59,44,73,64.5023386970064
42,55,31,38.4364641364858
76,32,52,66.81038903816984
96,49,75,83.84523079487016
79,69,83,72.53442998261411
47,68,38,42.10432912834095
79,47,99,79.4223620495258
83,70,73,78.13122818813719
95,99,41,83.12327982377575
62,56,61,61.56963223314669
79,44,63,71.23139135615948
50,66,62,47.042113378444405
85,87,93,87.83091578626798
47,34,77,49.38701988509656
68,36,45,61.282280296862844
69,70,79,75.44266388561758
95,39,52,73.69614073851629
99,91,55,85.58071530251524
49,55,83,60.94789215252543
78,97,73,80.27427867285928
67,53,66,62.05629818488032
88,70,38,75.4694376478458
75,94,42,74.52691155217497
52,46,89,59.181186255106006
71,53,31,64.16522193495263
75,56,89,70.27516959100925
76,36,86,60.812001522210515
65,41,72,54.66618968541437
61,32,48,44.077617650232874
43,39,40,49.23716275472649
70,62,76,72.07120377391604
57,75,92,74.75266786778944
77,88,36,76.5564151773246
63,81,60,66.8079850680773
95,35,84,82.9494393429649
62,31,54,47.64549152322796
61,58,59,69.76185723603062
41,69,65,54.81856125808006
70,90,79,86.7434483312489
94,97,43,79.45448031355859
50,97,58,63.54280510508221
67,58,56,54.08554117368021
85,91,79,90.81123916524199
71,89,65,76.46609545276579
44,70,63,65.68306211730489
77,94,50,74.28008304068365
49,93,67,72.48541588778397
79,92,79,83.2995755225394
85,77,66,78.33105405805826
63,49,48,54.353084326164634
74,66,30,58.57426373628247
83,93,69,85.07123959316635
87,34,84,71.55695868169595
99,63,55,71.53658615363575
62,68,72,53.24393665757367
56,96,88,72.83501708926524
40,91,80,69.10997633790748
94,53,44,72.81035558333971
70,32,37,45.486418466203475
70,96,43,63.530770331302115
81,79,36,77.17398163966767
96,58,47,66.53478892498039
94,61,41,77.29670146401058
81,68,31,69.94520979209064
92,38,79,81.3733051212312
95,43,50,67.25425372486019
73,97,36,77.49652665315645
48,93,41,67.0993593935955
61,49,86,55.71436910449379
52,57,52,54.165309826902465
64,43,59,56.498066801098204
87,73,87,77.48110404274782
57,68,81,66.42154901065095
90,57,85,73.25504320915648
51,93,39,63.11081340680404
79,61,48,78.26879703858955
56,38,48,47.978832569675696
54,57,88,61.225543476544544
